0.803	0.11077	0.07587	0.10279	0.07370
0.804	0.11078	0.07588	0.10276	0.07373
0.805	0.11079	0.07590	0.10281	0.07371
0.806	0.11079	0.07590	0.10290	0.07367
0.807	0.11081	0.07587	0.10286	0.07364
0.808	0.11077	0.07587	0.10282	0.07365
0.809	0.11074	0.07591	0.10279	0.07365
0.81	0.11075	0.07597	0.10279	0.07359
0.811	0.11067	0.07598	0.10282	0.07353
0.812	0.11064	0.07595	0.10278	0.07353
0.813	0.11062	0.07595	0.10274	0.07352
0.814	0.11057	0.07599	0.10273	0.07345
0.815	0.11061	0.07598	0.10271	0.07349
0.816	0.11062	0.07597	0.10273	0.07353
0.817	0.11058	0.07597	0.10276	0.07355
0.818	0.11052	0.07594	0.10273	0.07355
0.819	0.11050	0.07597	0.10266	0.07357
0.82	0.11049	0.07597	0.10264	0.07355
0.821	0.11047	0.07591	0.10264	0.07351
0.822	0.11043	0.07590	0.10258	0.07356
0.823	0.11037	0.07593	0.10256	0.07357
0.824	0.11034	0.07594	0.10253	0.07353
0.825	0.11033	0.07589	0.10250	0.07346
0.826	0.11028	0.07586	0.10252	0.07344
0.827	0.11028	0.07584	0.10252	0.07342
0.828	0.11028	0.07583	0.10249	0.07342
0.829	0.11021	0.07581	0.10243	0.07345
0.83	0.11025	0.07582	0.10240	0.07344
0.831	0.11022	0.07579	0.10236	0.07344
0.832	0.11013	0.07575	0.10232	0.07347
0.833	0.11007	0.07574	0.10231	0.07351
0.834	0.11004	0.07573	0.10230	0.07346
0.835	0.11005	0.07569	0.10227	0.07343
0.836	0.11007	0.07564	0.10223	0.07346
0.837	0.11002	0.07563	0.10215	0.07345
0.838	0.10993	0.07561	0.10210	0.07347
0.839	0.10988	0.07560	0.10203	0.07347
0.84	0.10987	0.07561	0.10196	0.07343
0.841	0.10981	0.07560	0.10200	0.07341
0.842	0.10980	0.07556	0.10204	0.07340
0.843	0.10979	0.07554	0.10201	0.07337
0.844	0.10970	0.07555	0.10193	0.07329
0.845	0.10957	0.07540	0.10196	0.07320
0.846	0.10954	0.07531	0.10192	0.07317
0.847	0.10955	0.07533	0.10183	0.07316
0.848	0.10942	0.07538	0.10179	0.07312
0.849	0.10928	0.07539	0.10172	0.07309
0.85	0.10930	0.07535	0.10168	0.07313
0.851	0.10943	0.07528	0.10168	0.07319
0.852	0.10939	0.07524	0.10168	0.07319
0.853	0.10931	0.07517	0.10163	0.07313
0.854	0.10919	0.07511	0.10160	0.07304
0.855	0.10905	0.07510	0.10159	0.07299
0.856	0.10904	0.07508	0.10147	0.07302
0.857	0.10903	0.07508	0.10140	0.07305
0.858	0.10902	0.07508	0.10142	0.07304
0.859	0.10902	0.07507	0.10146	0.07299
0.86	0.10887	0.07503	0.10139	0.07295
0.861	0.10875	0.07498	0.10128	0.07294
0.862	0.10871	0.07496	0.10120	0.07293
0.863	0.10876	0.07498	0.10118	0.07291
0.864	0.10872	0.07495	0.10121	0.07291
0.865	0.10866	0.07493	0.10124	0.07293
0.866	0.10857	0.07494	0.10122	0.07294
0.867	0.10843	0.07494	0.10115	0.07289
0.868	0.10841	0.07483	0.10108	0.07285
0.869	0.10838	0.07478	0.10101	0.07282
0.87	0.10833	0.07482	0.10099	0.07279
0.871	0.10833	0.07483	0.10101	0.07278
0.872	0.10833	0.07487	0.10109	0.07280
0.873	0.10833	0.07490	0.10111	0.07280
0.874	0.10832	0.07487	0.10104	0.07278
0.875	0.10820	0.07476	0.10104	0.07278
0.876	0.10817	0.07474	0.10098	0.07282
0.877	0.10813	0.07476	0.10096	0.07281
0.878	0.10801	0.07472	0.10103	0.07269
0.879	0.10799	0.07473	0.10100	0.07273
0.88	0.10799	0.07475	0.10095	0.07273
0.881	0.10798	0.07476	0.10092	0.07272
0.882	0.10796	0.07477	0.10093	0.07276
0.883	0.10791	0.07474	0.10090	0.07277
0.884	0.10793	0.07466	0.10091	0.07278
0.885	0.10797	0.07460	0.10091	0.07277
0.886	0.10792	0.07466	0.10088	0.07270
0.887	0.10785	0.07467	0.10095	0.07266
0.888	0.10779	0.07468	0.10097	0.07274
0.889	0.10773	0.07469	0.10092	0.07285
0.89	0.10759	0.07464	0.10092	0.07273
0.891	0.10753	0.07467	0.10093	0.07264
0.892	0.10754	0.07475	0.10090	0.07258
0.893	0.10756	0.07478	0.10082	0.07254
0.894	0.10746	0.07462	0.10076	0.07252
0.895	0.10747	0.07461	0.10078	0.07252
0.896	0.10747	0.07470	0.10084	0.07248
0.897	0.10740	0.07472	0.10093	0.07242
0.898	0.10732	0.07455	0.10104	0.07248
0.899	0.10732	0.07453	0.10101	0.07251
0.9	0.10729	0.07467	0.10096	0.07247
0.901	0.10720	0.07484	0.10099	0.07242
0.902	0.10730	0.07477	0.10096	0.07245
0.903	0.10742	0.07479	0.10097	0.07254
0.904	0.10744	0.07484	0.10103	0.07258
0.905	0.10729	0.07475	0.10110	0.07251
0.906	0.10724	0.07458	0.10112	0.07240
0.907	0.10717	0.07461	0.10110	0.07245
0.908	0.10717	0.07469	0.10109	0.07253
0.909	0.10730	0.07459	0.10114	0.07246
0.91	0.10734	0.07462	0.10111	0.07259
0.911	0.10734	0.07474	0.10118	0.07274
0.912	0.10737	0.07481	0.10131	0.07282
0.913	0.10747	0.07474	0.10129	0.07281
0.914	0.10767	0.07480	0.10140	0.07289
0.915	0.10767	0.07485	0.10147	0.07298
0.916	0.10757	0.07485	0.10144	0.07302
0.917	0.10772	0.07481	0.10141	0.07301
0.918	0.10766	0.07488	0.10133	0.07305
0.919	0.10764	0.07493	0.10130	0.07303
0.92	0.10770	0.07494	0.10135	0.07301
0.921	0.10763	0.07500	0.10137	0.07321
0.922	0.10774	0.07513	0.10129	0.07318
0.923	0.10780	0.07520	0.10133	0.07303
0.924	0.10766	0.07513	0.10149	0.07289
0.925	0.10746	0.07507	0.10148	0.07283
0.926	0.10745	0.07515	0.10137	0.07261
0.927	0.10745	0.07527	0.10125	0.07245
0.928	0.10730	0.07534	0.10116	0.07242
0.929	0.10706	0.07543	0.10108	0.07214
0.93	0.10709	0.07538	0.10122	0.07195
0.931	0.10719	0.07531	0.10131	0.07176
0.932	0.10718	0.07531	0.10119	0.07157
